GIMHABOG,,
,,
Nombre del computadora:,GIMHABOG,
Clase de dispositivo:,NVMe Controller,
ID de revisión:,1,
Número de dirección PCI (Bus: Dispositivo: Función):,2:00:00,
PCI Latency Timer:,0,
ID de hardware:,PCI\VEN_15B7&DEV_5030&SUBSYS_503015B7&REV_01,
Versión:,4,
Ancho máximo del enlace:,x4,
Ancho actual del enlace:,x4,
Velocidad máxima de enlace:,16.0 GT/s,
Velocidad de enlace actual:,16.0 GT/s,
Tipo de dispositivo / puerto:,Punto final PCI Express,
Ranura implementada:,No,
Emergency Power Reduction:,No soportado,
Active State Power Management (ASPM) Support:,L1,
Active State Power Management (ASPM) Status:,Deshabilitado,
L0s Exit Latency:,>4 us,
L1 Exit Latency:,4 - 8 us,
Maximum Payload Size Supported:,512 bytes,
Maximum Payload Size:,256 bytes,
Soporte BAR redimensionable:,No soportado,
Línea de interrupción:,N/A,
Pin de interrupción:,INTA#,
Dirección base de memoria 0,81E00000,
Bus Mastering:,Activado,
Running At 66 MHz:,No capaz,
Fast Back-to-Back Transactions:,No capaz,
Fabricante del controlador:,Microsoft,
Descripción del controlador:,Standard NVM Express Controller,
Proveedor de controladores:,Microsoft,
Versión del controlador:,10.0.26100.1591,
Fecha del controlador:,21-jun-06,
DeviceInstanceId,PCI\VEN_15B7&DEV_5030&SUBSYS_503015B7&REV_01\4&97A1985&0&0030,
Location Paths,PCIROOT(0)#PCI(0600)#PCI(0000),
,,
Intel Alder Lake - Gaussian Mixture Model (GNA) 3.0,,
,,
Nombre del dispositivo:,Intel Alder Lake - Gaussian Mixture Model (GNA) 3.0,
Nombre del dispositivo original:,Intel Alder Lake - Gaussian Mixture Model (GNA) 3.0,
Clase de dispositivo:,Unknown Peripheral Device,
ID de revisión:,2,
Número de dirección PCI (Bus: Dispositivo: Función):,0:08:00,
PCI Latency Timer:,0,
ID de hardware:,PCI\VEN_8086&DEV_464F&SUBSYS_7D251462&REV_02,
Línea de interrupción:,N/A,
Pin de interrupción:,INTA#,
Dirección base de memoria 0,7FFFEFB000,
Bus Mastering:,Deshabilitado,
Running At 66 MHz:,No capaz,
Fast Back-to-Back Transactions:,No capaz,
Fabricante del controlador:,Intel Corporation,
Descripción del controlador:,Intel(R) GNA Scoring Accelerator module,
Proveedor de controladores:,Intel Corporation,
Versión del controlador:,3.5.0.1574,
Fecha del controlador:,11-Aug-2023,
DeviceInstanceId,PCI\VEN_8086&DEV_464F&SUBSYS_7D251462&REV_02\3&11583659&0&40,
Location Paths,PCIROOT(0)#PCI(0800),
,,
Intel Alder Lake - Crash-log and Telemetry,,
,,
Nombre del dispositivo:,Intel Alder Lake - Crash-log and Telemetry,
Nombre del dispositivo original:,Intel Alder Lake - Crash-log and Telemetry,
Clase de dispositivo:,Other Data Acquisition/Signal Processing Controller,
ID de revisión:,1,
Número de dirección PCI (Bus: Dispositivo: Función):,0:10:00,
PCI Latency Timer:,0,
ID de hardware:,PCI\VEN_8086&DEV_467D&SUBSYS_00000000&REV_01,
Versión:,2,
Ancho actual del enlace:,No negociado,
Velocidad máxima de enlace:,5.0 GT/s,
Tipo de dispositivo / puerto:,Extremo integrado del complejo raíz,
Ranura implementada:,No,
Emergency Power Reduction:,No soportado,
Active State Power Management (ASPM) Support:,Ninguna,
Active State Power Management (ASPM) Status:,Deshabilitado,
L0s Exit Latency:,< 64 ns,
L1 Exit Latency:,< 1 us,
Maximum Payload Size Supported:,128 bytes,
Maximum Payload Size:,128 bytes,
Soporte BAR redimensionable:,No soportado,
Línea de interrupción:,N/A,
Pin de interrupción:,N/A,
Dirección base de memoria 0,4012210000,
Bus Mastering:,Deshabilitado,
Running At 66 MHz:,No capaz,
Fast Back-to-Back Transactions:,No capaz,
Fabricante del controlador:,Intel(R) Platform Monitoring Technology Device,
Descripción del controlador:,Intel(R) Platform Monitoring Technology Driver,
Proveedor de controladores:,Intel(R) Platform Monitoring Technology Device,
Versión del controlador:,10.0.26100.1150,
Fecha del controlador:,21-jun-06,
DeviceInstanceId,PCI\VEN_8086&DEV_467D&SUBSYS_00000000&REV_01\3&11583659&0&50,
Location Paths,PCIROOT(0)#PCI(0A00),
,,
Intel Alder Lake-S PCH - USB 3.2 Gen 2x2 (20 Gb/s) xHCI Host Controller,,
,,
Nombre del dispositivo:,Intel Alder Lake-S PCH - USB 3.2 Gen 2x2 (20 Gb/s) xHCI Host Controller,
Nombre del dispositivo original:,Intel Alder Lake-S PCH - USB 3.2 Gen 2x2 (20 Gb/s) xHCI Host Controller,
Clase de dispositivo:,USB xHCI Controller,
ID de revisión:,11,
Número de dirección PCI (Bus: Dispositivo: Función):,0:20:00,
PCI Latency Timer:,0,
ID de hardware:,PCI\VEN_8086&DEV_7AE0&SUBSYS_7D251462&REV_11,
Línea de interrupción:,N/A,
Pin de interrupción:,INTA#,
Dirección base de memoria 0,4012200000,
Bus Mastering:,Activado,
Running At 66 MHz:,No capaz,
Fast Back-to-Back Transactions:,Capaz,
Versión USB admitida:,3.2,
Fabricante del controlador:,Microsoft,
Descripción del controlador:,USB xHCI Compliant Host Controller,
Proveedor de controladores:,Microsoft,
Versión del controlador:,10.0.26100.1591,
Fecha del controlador:,20-Aug-2024,
DeviceInstanceId,PCI\VEN_8086&DEV_7AE0&SUBSYS_7D251462&REV_11\3&11583659&0&A0,
Location Paths,PCIROOT(0)#PCI(1400),
,,
USB Root Hub,,
,,
,,
[Port1] : No Device Connected,,
,,
,,
[Port2] : Bright Computech/MSI, PID=7D25,
,,
Fabricante del dispositivo:,Bright Computech/MSI,
Nombre del producto:,"Bright Computech/MSI, PID=7D25",
Número de serie:,-,
Versión USB admitida:,1.1,
Velocidad del dispositivo USB:,USB 1.1 Full-speed,
Descripción del controlador:,Dispositivo de entrada USB,
ID de hardware:,USB\VID_1462&PID_7D25,
Fabricante del controlador:,Microsoft,
Descripción del controlador:,USB Input Device,
Proveedor de controladores:,Microsoft,
Versión del controlador:,10.0.26100.1150,
Fecha del controlador:,21-jun-06,
DeviceInstanceId,USB\VID_1462&PID_7D25\A02021081203,
Location Paths,PCIROOT(0)#PCI(1400)#USBROOT(0)#USB(2),
,,
[Port3] : No Device Connected,,
,,
,,
[Port4] : No Device Connected,,
,,
,,
[Port5] : Genesys Logic USB V2.0 4-Port Hub,,
,,
Fabricante del dispositivo:,N/A,
Nombre del producto:,USB2.0 Hub,
Número de serie:,N/A,
Versión USB admitida:,2,
Velocidad del dispositivo USB:,USB 2.0 High-speed,
Descripción del controlador:,Concentrador USB genérico,
ID de hardware:,USB\VID_05E3&PID_0608,
Fabricante del controlador:,Microsoft,
Descripción del controlador:,Generic USB Hub,
Proveedor de controladores:,Microsoft,
Versión del controlador:,10.0.26100.1150,
Fecha del controlador:,2-jul-24,
DeviceInstanceId,USB\VID_05E3&PID_0608\5&323A54A6&0&5,
Location Paths,PCIROOT(0)#PCI(1400)#USBROOT(0)#USB(5),
,,
[Port1] : No Device Connected,,
,,
,,
[Port2] : Logitech, PID=C34B,
,,
Fabricante del dispositivo:,Logitech,
Nombre del producto:,USB Keyboard,
Número de serie:,N/A,
Versión USB admitida:,1.1,
Velocidad del dispositivo USB:,USB 1.1 Low-speed,
Descripción del controlador:,Dispositivo compuesto USB,
ID de hardware:,USB\VID_046D&PID_C34B,
Fabricante del controlador:,Microsoft,
Descripción del controlador:,USB Composite Device,
Proveedor de controladores:,Microsoft,
Versión del controlador:,10.0.26100.1301,
Fecha del controlador:,21-jun-06,
DeviceInstanceId,USB\VID_046D&PID_C34B\6&61B518E&0&2,
Location Paths,PCIROOT(0)#PCI(1400)#USBROOT(0)#USB(5)#USB(2),
,,
[Port3] : Logitech HD Webcam C270,,
,,
Fabricante del dispositivo:,C310 HD Webcam,
Nombre del producto:,C310 HD Webcam,
Número de serie:,N/A,
Versión USB admitida:,2,
Velocidad del dispositivo USB:,USB 2.0 High-speed,
Descripción del controlador:,Logi USB Camera (C270 HD WebCam),
ID de hardware:,USB\VID_046D&PID_0825,
Fabricante del controlador:,Logitech,
Descripción del controlador:,Logi USB Camera (C270 HD WebCam),
Proveedor de controladores:,Logitech,
Versión del controlador:,2.3.7.5,
Fecha del controlador:,20-Dec-2022,
DeviceInstanceId,USB\VID_046D&PID_0825\6&61B518E&0&3,
Location Paths,PCIROOT(0)#PCI(1400)#USBROOT(0)#USB(5)#USB(3),
,,
[Port4] : Logitech Optical Gaming Mouse G300/G300s,,
,,
Fabricante del dispositivo:,Logitech,
Nombre del producto:,G300s Optical Gaming Mouse,
Número de serie:,N/A,
Versión USB admitida:,2,
Velocidad del dispositivo USB:,USB 1.1 Full-speed,
Descripción del controlador:,Dispositivo compuesto USB,
ID de hardware:,USB\VID_046D&PID_C246,
Fabricante del controlador:,Microsoft,
Descripción del controlador:,USB Composite Device,
Proveedor de controladores:,Microsoft,
Versión del controlador:,10.0.26100.1301,
Fecha del controlador:,21-jun-06,
DeviceInstanceId,USB\VID_046D&PID_C246\6&61B518E&0&4,
Location Paths,PCIROOT(0)#PCI(1400)#USBROOT(0)#USB(5)#USB(4),
,,
[Port6] : No Device Connected,,
,,
,,
[Port7] : No Device Connected,,
,,
,,
[Port8] : No Device Connected,,
,,
,,
[Port9] : No Device Connected,,
,,
,,
[Port10] : No Device Connected,,
,,
,,
[Port11] : No Device Connected,,
,,
,,
[Port12] : No Device Connected,,
,,
,,
[Port13] : Genesys Logic USB V2.0 4-Port Hub,,
,,
Fabricante del dispositivo:,Genesys Logic,
Nombre del producto:,Genesys Logic USB V2.0 4-Port Hub,
Número de serie:,-,
Versión USB admitida:,2,
Velocidad del dispositivo USB:,USB 2.0 High-speed,
Descripción del controlador:,Concentrador USB genérico,
ID de hardware:,USB\VID_05E3&PID_0608,
Fabricante del controlador:,Microsoft,
Descripción del controlador:,Generic USB Hub,
Proveedor de controladores:,Microsoft,
Versión del controlador:,10.0.26100.1150,
Fecha del controlador:,2-jul-24,
DeviceInstanceId,USB\VID_05E3&PID_0608\5&323A54A6&0&13,
Location Paths,PCIROOT(0)#PCI(1400)#USBROOT(0)#USB(13),
,,
[Port1] : No Device Connected,,
,,
,,
[Port2] : No Device Connected,,
,,
,,
[Port3] : No Device Connected,,
,,
,,
[Port4] : No Device Connected,,
,,
,,
[Port14] : No Device Connected,,
,,
,,
[Port15] : No Device Connected,,
,,
,,
[Port16] : No Device Connected,,
,,
,,
[Port17] : No Device Connected,,
,,
,,
[Port18] : No Device Connected,,
,,
,,
[Port19] : No Device Connected,,
,,
,,
[Port20] : No Device Connected,,
,,
,,
[Port21] : No Device Connected,,
,,
,,
[Port22] : No Device Connected,,
,,
,,
[Port23] : No Device Connected,,
,,
,,
[Port24] : Toshiba America Info. Systems, PID=0901,
,,
Fabricante del dispositivo:,TOSHIBA,
Nombre del producto:,EXTERNAL_USB,
Número de serie:,20211127015170F,
Versión USB admitida:,3,
Velocidad del dispositivo USB:,USB 3.0 Gen1 (SuperSpeed),
Descripción del controlador:,Dispositivo de almacenamiento USB,
ID de hardware:,USB\VID_0480&PID_0901,
Fabricante del controlador:,Microsoft,
Descripción del controlador:,USB Mass Storage Device,
Proveedor de controladores:,Microsoft,
Versión del controlador:,10.0.26100.1591,
Fecha del controlador:,21-jun-06,
DeviceInstanceId,USB\VID_0480&PID_0901\20211127015170F,
Location Paths,PCIROOT(0)#PCI(1400)#USBROOT(0)#USB(24),
,,
[Port25] : No Device Connected,,
,,
,,
Intel Alder Lake-S PCH - Shared SRAM,,
,,
Nombre del dispositivo:,Intel Alder Lake-S PCH - Shared SRAM,
Nombre del dispositivo original:,Intel Alder Lake-S PCH - Shared SRAM,
Clase de dispositivo:,RAM/Memory Controller,
ID de revisión:,11,
Número de dirección PCI (Bus: Dispositivo: Función):,0:20:02,
PCI Latency Timer:,0,
ID de hardware:,PCI\VEN_8086&DEV_7AA7&SUBSYS_00000000&REV_11,
Línea de interrupción:,N/A,
Pin de interrupción:,N/A,
Dirección base de memoria 0,4012224000,
Dirección base de memoria 2,401222A000,
Bus Mastering:,Deshabilitado,
Running At 66 MHz:,No capaz,
Fast Back-to-Back Transactions:,No capaz,
Fabricante del controlador:,INTEL,
Descripción del controlador:,Intel(R) Shared SRAM - 7AA7,
Proveedor de controladores:,INTEL,
Versión del controlador:,10.1.37.5,
DeviceInstanceId,PCI\VEN_8086&DEV_7AA7&SUBSYS_00000000&REV_11\3&11583659&0&A2,
Location Paths,PCIROOT(0)#PCI(1402),
,,
Intel Alder Lake-S PCH - Intel CSME: HECI #1,,
,,
Nombre del dispositivo:,Intel Alder Lake-S PCH - Intel CSME: HECI #1,
Nombre del dispositivo original:,Intel Alder Lake-S PCH - Intel CSME: HECI #1,
Clase de dispositivo:,Other Communication Device,
ID de revisión:,11,
Número de dirección PCI (Bus: Dispositivo: Función):,0:22:00,
PCI Latency Timer:,0,
ID de hardware:,PCI\VEN_8086&DEV_7AE8&SUBSYS_7D251462&REV_11,
Línea de interrupción:,N/A,
Pin de interrupción:,INTA#,
Dirección base de memoria 0,7FFFEFA000,
Bus Mastering:,Activado,
Running At 66 MHz:,No capaz,
Fast Back-to-Back Transactions:,No capaz,
Fabricante del controlador:,Intel,
Descripción del controlador:,Intel(R) Management Engine Interface #1,
Proveedor de controladores:,Intel,
Versión del controlador:,2145.1.42.0,
Fecha del controlador:,31-oct-21,
DeviceInstanceId,PCI\VEN_8086&DEV_7AE8&SUBSYS_7D251462&REV_11\3&11583659&0&B0,
Location Paths,PCIROOT(0)#PCI(1600),
,,
Intel Alder Lake-S PCH - SATA Controller (AHCI),,
,,
Nombre del dispositivo:,Intel Alder Lake-S PCH - SATA Controller (AHCI),
Nombre del dispositivo original:,Intel Alder Lake-S PCH - SATA Controller (AHCI),
Clase de dispositivo:,SATA AHCI Controller,
ID de revisión:,11,
Número de dirección PCI (Bus: Dispositivo: Función):,0:23:00,
PCI Latency Timer:,0,
ID de hardware:,PCI\VEN_8086&DEV_7AE2&SUBSYS_7D251462&REV_11,
Línea de interrupción:,N/A,
Pin de interrupción:,INTA#,
Dirección base de memoria 0,81F00000,
Dirección base de memoria 1,81F03000,
Dirección base de E/S 2,5050,
Dirección base de E/S 3,5040,
Dirección base de E/S 4,5020,
Dirección base de memoria 5,81F02000,
Bus Mastering:,Deshabilitado,
Running At 66 MHz:,Capaz,
Fast Back-to-Back Transactions:,Capaz,
Velocidad de interfaz admitida:,Gen3 6.0 Gbps,
Número de puertos:,8,
Soporte SATA externo:,No capaz,
Aggressive Link Power Management:,No capaz,
Staggered Spin-up:,No capaz,
Mechanical Presence Switch:,No capaz,
Command Queue Acceleration:,Capaz,
64-bit Addressing:,Capaz,
Estado AHCI:,Activado,
Versión AHCI:,1.31,
Puertos implementados:,"0, 1, 2, 3, 4, 5, 6, 7",
Estado del puerto:,Phy en modo fuera de línea,
Puerto SATA externo:,No capaz,
Hot Plug:,No capaz,
Estado del puerto:,Phy en modo fuera de línea,
Puerto SATA externo:,No capaz,
Hot Plug:,No capaz,
Estado del puerto:,Phy en modo fuera de línea,
Puerto SATA externo:,No capaz,
Hot Plug:,No capaz,
Estado del puerto:,Phy en modo fuera de línea,
Puerto SATA externo:,No capaz,
Hot Plug:,No capaz,
Estado del puerto:,Phy en modo fuera de línea,
Puerto SATA externo:,No capaz,
Hot Plug:,No capaz,
Estado del puerto:,Phy en modo fuera de línea,
Puerto SATA externo:,No capaz,
Hot Plug:,No capaz,
Estado del puerto:,Phy en modo fuera de línea,
Puerto SATA externo:,No capaz,
Hot Plug:,No capaz,
Estado del puerto:,Phy en modo fuera de línea,
Puerto SATA externo:,No capaz,
Hot Plug:,No capaz,
Fabricante del controlador:,Microsoft,
Descripción del controlador:,Standard SATA AHCI Controller,
Proveedor de controladores:,Microsoft,
Versión del controlador:,10.0.26100.1150,
Fecha del controlador:,21-jun-06,
DeviceInstanceId,PCI\VEN_8086&DEV_7AE2&SUBSYS_7D251462&REV_11\3&11583659&0&B8,
Location Paths,PCIROOT(0)#PCI(1700),
,,
Intel Alder Lake-S PCH - PCI Express Root Port #25,,
,,
Nombre del dispositivo:,Intel Alder Lake-S PCH - PCI Express Root Port #25,
Nombre del dispositivo original:,Intel Alder Lake-S PCH - PCI Express Root Port #25,
Clase de dispositivo:,PCI-to-PCI Bridge,
ID de revisión:,11,
Número de dirección PCI (Bus: Dispositivo: Función):,0:26:00,
PCI Latency Timer:,0,
ID de hardware:,PCI\VEN_8086&DEV_7AC8&SUBSYS_00000000&REV_11,
Versión:,4,
Ancho máximo del enlace:,x4,
Ancho actual del enlace:,x4,
Velocidad máxima de enlace:,16.0 GT/s,
Velocidad de enlace actual:,16.0 GT/s,
Tipo de dispositivo / puerto:,Puerto raíz del complejo raíz PCI Express,
Ranura implementada:,Sí,
Hot-Plug:,No capaz,
Hot-Plug Surprise:,No capaz,
Límite de potencia de la ranura:,25.000 W,
Emergency Power Reduction:,No soportado,
Active State Power Management (ASPM) Support:,Ninguna,
Active State Power Management (ASPM) Status:,Deshabilitado,
L0s Exit Latency:,512 ns - 1 us,
L1 Exit Latency:,32 - 64 us,
Maximum Payload Size Supported:,256 bytes,
Maximum Payload Size:,256 bytes,
Soporte BAR redimensionable:,No soportado,
Línea de interrupción:,N/A,
Pin de interrupción:,INTA#,
Bus Mastering:,Activado,
Running At 66 MHz:,No capaz,
Fast Back-to-Back Transactions:,No capaz,
Fabricante del controlador:,INTEL,
Descripción del controlador:,Intel(R) PCI Express Root Port #25 - 7AC8,
Proveedor de controladores:,INTEL,
Versión del controlador:,10.1.37.5,
DeviceInstanceId,PCI\VEN_8086&DEV_7AC8&SUBSYS_001A0100&REV_11\3&11583659&0&D0,
Location Paths,PCIROOT(0)#PCI(1A00),
,,
PCI Express x4 Bus #3,,
,,
,,
Biwin Storage Technology, Device ID: 1602,
,,
Nombre del dispositivo:,"Biwin Storage Technology, Device ID: 1602",
Nombre del dispositivo original:,"Biwin Storage Technology, Device ID: 1602",
Clase de dispositivo:,NVMe Controller,
ID de revisión:,1,
Número de dirección PCI (Bus: Dispositivo: Función):,3:00:00,
PCI Latency Timer:,0,
ID de hardware:,PCI\VEN_1DEE&DEV_1602&SUBSYS_16021DEE&REV_01,
Versión:,4,
Ancho máximo del enlace:,x4,
Ancho actual del enlace:,x4,
Velocidad máxima de enlace:,16.0 GT/s,
Velocidad de enlace actual:,16.0 GT/s,
Tipo de dispositivo / puerto:,Punto final PCI Express,
Ranura implementada:,No,
Emergency Power Reduction:,No soportado,
Active State Power Management (ASPM) Support:,L1,
Active State Power Management (ASPM) Status:,Deshabilitado,
L0s Exit Latency:,2 - 4 us,
L1 Exit Latency:,32 - 64 us,
Maximum Payload Size Supported:,512 bytes,
Maximum Payload Size:,256 bytes,
Soporte BAR redimensionable:,No soportado,
Línea de interrupción:,N/A,
Pin de interrupción:,INTA#,
Dirección base de memoria 0,81D00000,
Bus Mastering:,Activado,
Running At 66 MHz:,No capaz,
Fast Back-to-Back Transactions:,No capaz,
Fabricante del controlador:,Microsoft,
Descripción del controlador:,Standard NVM Express Controller,
Proveedor de controladores:,Microsoft,
Versión del controlador:,10.0.26100.1591,
Fecha del controlador:,21-jun-06,
DeviceInstanceId,PCI\VEN_1DEE&DEV_1602&SUBSYS_16021DEE&REV_01\4&447857B&0&00D0,
Location Paths,PCIROOT(0)#PCI(1A00)#PCI(0000),
,,
Intel Alder Lake-S PCH - PCI Express Root Port #1,,
,,
Nombre del dispositivo:,Intel Alder Lake-S PCH - PCI Express Root Port #1,
Nombre del dispositivo original:,Intel Alder Lake-S PCH - PCI Express Root Port #1,
Clase de dispositivo:,PCI-to-PCI Bridge,
ID de revisión:,11,
Número de dirección PCI (Bus: Dispositivo: Función):,0:28:00,
PCI Latency Timer:,0,
ID de hardware:,PCI\VEN_8086&DEV_7AB8&SUBSYS_00000000&REV_11,
Versión:,3,
Ancho máximo del enlace:,x1,
Ancho actual del enlace:,No negociado,
Velocidad máxima de enlace:,8.0 GT/s,
Velocidad de enlace actual:,2.5 GT/s,
Tipo de dispositivo / puerto:,Puerto raíz del complejo raíz PCI Express,
Ranura implementada:,Sí,
Hot-Plug:,Capaz,
Hot-Plug Surprise:,Capaz,
Emergency Power Reduction:,No soportado,
Active State Power Management (ASPM) Support:,L0s and L1,
Active State Power Management (ASPM) Status:,L0s and L1 Entry,
L0s Exit Latency:,512 ns - 1 us,
L1 Exit Latency:,2 - 4 us,
Maximum Payload Size Supported:,256 bytes,
Maximum Payload Size:,256 bytes,
Soporte BAR redimensionable:,No soportado,
Línea de interrupción:,N/A,
Pin de interrupción:,N/A,
Bus Mastering:,Activado,
Running At 66 MHz:,No capaz,
Fast Back-to-Back Transactions:,No capaz,
Fabricante del controlador:,INTEL,
Descripción del controlador:,Intel(R) PCI Express Root Port #1 - 7AB8,
Proveedor de controladores:,INTEL,
Versión del controlador:,10.1.37.5,
DeviceInstanceId,PCI\VEN_8086&DEV_7AB8&SUBSYS_00000000&REV_11\3&11583659&0&E0,
Location Paths,PCIROOT(0)#PCI(1C00),
,,
PCI Express x1 Bus #4,,
,,
,,
Intel Alder Lake-S PCH - PCI Express Root Port #3,,
,,
Nombre del dispositivo:,Intel Alder Lake-S PCH - PCI Express Root Port #3,
Nombre del dispositivo original:,Intel Alder Lake-S PCH - PCI Express Root Port #3,
Clase de dispositivo:,PCI-to-PCI Bridge,
ID de revisión:,11,
Número de dirección PCI (Bus: Dispositivo: Función):,0:28:02,
PCI Latency Timer:,0,
ID de hardware:,PCI\VEN_8086&DEV_7ABA&SUBSYS_00000000&REV_11,
Versión:,3,
Ancho máximo del enlace:,x1,
Ancho actual del enlace:,x1,
Velocidad máxima de enlace:,8.0 GT/s,
Velocidad de enlace actual:,5.0 GT/s,
Tipo de dispositivo / puerto:,Puerto raíz del complejo raíz PCI Express,
Ranura implementada:,Sí,
Hot-Plug:,No capaz,
Hot-Plug Surprise:,No capaz,
Límite de potencia de la ranura:,10.000 W,
Emergency Power Reduction:,No soportado,
Active State Power Management (ASPM) Support:,Ninguna,
Active State Power Management (ASPM) Status:,Deshabilitado,
L0s Exit Latency:,512 ns - 1 us,
L1 Exit Latency:,32 - 64 us,
Maximum Payload Size Supported:,256 bytes,
Maximum Payload Size:,256 bytes,
Soporte BAR redimensionable:,No soportado,
Línea de interrupción:,N/A,
Pin de interrupción:,INTC#,
Bus Mastering:,Activado,
Running At 66 MHz:,No capaz,
Fast Back-to-Back Transactions:,No capaz,
Fabricante del controlador:,INTEL,
Descripción del controlador:,Intel(R) PCI Express Root Port #3 - 7ABA,
Proveedor de controladores:,INTEL,
Versión del controlador:,10.1.37.5,
DeviceInstanceId,PCI\VEN_8086&DEV_7ABA&SUBSYS_7D251462&REV_11\3&11583659&0&E2,
Location Paths,PCIROOT(0)#PCI(1C02),
,,
PCI Express x1 Bus #5,,
,,
,,
Intel Ethernet Controller I225-V,,
,,
Nombre del dispositivo:,Intel Ethernet Controller I225-V,
Nombre del dispositivo original:,Intel Ethernet Controller I225-V,
Clase de dispositivo:,Ethernet Adapter,
ID de revisión:,3,
Número de dirección PCI (Bus: Dispositivo: Función):,5:00:00,
PCI Latency Timer:,0,
ID de hardware:,PCI\VEN_8086&DEV_15F3&SUBSYS_7D251462&REV_03,
Versión:,2,
Ancho máximo del enlace:,x1,
Ancho actual del enlace:,x1,
Velocidad máxima de enlace:,5.0 GT/s,
Velocidad de enlace actual:,5.0 GT/s,
Tipo de dispositivo / puerto:,Punto final PCI Express,
Ranura implementada:,No,
Emergency Power Reduction:,No soportado,
Active State Power Management (ASPM) Support:,L1,
Active State Power Management (ASPM) Status:,Deshabilitado,
L0s Exit Latency:,1 - 2 us,
L1 Exit Latency:,2 - 4 us,
Maximum Payload Size Supported:,512 bytes,
Maximum Payload Size:,256 bytes,
Soporte BAR redimensionable:,No soportado,
Línea de interrupción:,N/A,
Pin de interrupción:,INTA#,
Dirección base de memoria 0,81C00000,
Dirección base de memoria 3,81BFC000,
Bus Mastering:,Activado,
Running At 66 MHz:,No capaz,
Fast Back-to-Back Transactions:,No capaz,
Fabricante del controlador:,Intel,
Descripción del controlador:,Intel(R) Ethernet Controller (3) I225-V,
Proveedor de controladores:,Intel,
Versión del controlador:,1.1.4.43,
Fecha del controlador:,15-feb-24,
DeviceInstanceId,PCI\VEN_8086&DEV_15F3&SUBSYS_7D251462&REV_03\4&FB69D69&0&00E2,
Location Paths,PCIROOT(0)#PCI(1C02)#PCI(0000),
,,
Intel Z690 (Alder Lake-S) PCH - eSPI Controller,,
,,
Nombre del dispositivo:,Intel Z690 (Alder Lake-S) PCH - eSPI Controller,
Nombre del dispositivo original:,Intel Z690 (Alder Lake-S) PCH - eSPI Controller,
Clase de dispositivo:,PCI-to-ISA Bridge,
ID de revisión:,11,
Número de dirección PCI (Bus: Dispositivo: Función):,0:31:00,
PCI Latency Timer:,0,
ID de hardware:,PCI\VEN_8086&DEV_7A84&SUBSYS_7D251462&REV_11,
Línea de interrupción:,N/A,
Pin de interrupción:,N/A,
Bus Mastering:,Activado,
Running At 66 MHz:,No capaz,
Fast Back-to-Back Transactions:,No capaz,
Fabricante del controlador:,INTEL,
Descripción del controlador:,Intel(R) LPC Controller/eSPI Controller (Z690) - 7A84,
Proveedor de controladores:,INTEL,
Versión del controlador:,10.1.37.5,
DeviceInstanceId,PCI\VEN_8086&DEV_7A84&SUBSYS_7D251462&REV_11\3&11583659&0&F8,
Location Paths,PCIROOT(0)#PCI(1F00),
,,
Intel Alder Lake-S PCH - cAVS (Audio, Voice, Speech)
,,
Nombre del dispositivo:,"Intel Alder Lake-S PCH - cAVS (Audio, Voice, Speech)",
Nombre del dispositivo original:,"Intel Alder Lake-S PCH - cAVS (Audio, Voice, Speech)",
Clase de dispositivo:,High Definition Audio,
ID de revisión:,11,
Número de dirección PCI (Bus: Dispositivo: Función):,0:31:03,
PCI Latency Timer:,32,
ID de hardware:,PCI\VEN_8086&DEV_7AD0&SUBSYS_9D251462&REV_11,
Línea de interrupción:,IRQ17,
Pin de interrupción:,INTB#,
Dirección base de memoria 0,7FFFEFC000,
Dirección base de memoria 4,7FFFF00000,
Bus Mastering:,Activado,
Running At 66 MHz:,No capaz,
Fast Back-to-Back Transactions:,No capaz,
Fabricante del controlador:,Microsoft,
Descripción del controlador:,High Definition Audio Controller,
Proveedor de controladores:,Microsoft,
Versión del controlador:,10.0.26100.1150,
Fecha del controlador:,3-jul-24,
DeviceInstanceId,PCI\VEN_8086&DEV_7AD0&SUBSYS_9D251462&REV_11\3&11583659&0&FB,
Location Paths,PCIROOT(0)#PCI(1F03),
,,
Intel Alder Lake-S PCH - SMBus Host Controller,,
,,
Nombre del dispositivo:,Intel Alder Lake-S PCH - SMBus Host Controller,
Nombre del dispositivo original:,Intel Alder Lake-S PCH - SMBus Host Controller,
Clase de dispositivo:,SMBus (System Management Bus),
ID de revisión:,11,
Número de dirección PCI (Bus: Dispositivo: Función):,0:31:04,
PCI Latency Timer:,0,
ID de hardware:,PCI\VEN_8086&DEV_7AA3&SUBSYS_7D251462&REV_11,
Línea de interrupción:,N/A,
Pin de interrupción:,INTC#,
Dirección base de memoria 0,4012228000,
Dirección base de E/S 4,EFA0,
Bus Mastering:,Deshabilitado,
Running At 66 MHz:,No capaz,
Fast Back-to-Back Transactions:,Capaz,
Fabricante del controlador:,INTEL,
Descripción del controlador:,Intel(R) SMBus - 7AA3,
Proveedor de controladores:,INTEL,
Versión del controlador:,10.1.37.5,
DeviceInstanceId,PCI\VEN_8086&DEV_7AA3&SUBSYS_7D251462&REV_11\3&11583659&0&FC,
Location Paths,PCIROOT(0)#PCI(1F04),
,,
Intel Alder Lake-S PCH - SPI (flash) Controller,,
,,
Nombre del dispositivo:,Intel Alder Lake-S PCH - SPI (flash) Controller,
